frame_index,file_path,file_name,x,y,z,forward_x,forward_y,forward_z,up_x,up_y,up_z,right_x,right_y,right_z,yaw_xz_deg,pitch_y_deg
144,images/frame_00563.jpg,frame_00563.jpg,4.210859949968681,-0.8897104505669656,-0.8920772011415216,-0.9952360569268633,-0.09749356510108119,0.000440177862579412,0.001928633161028231,-0.01517350291421504,0.9998830147489469,-0.09747548084928659,0.9951204789236295,0.01528924654804171,-89.97465894453798,-5.594856978059603
145,images/frame_00562.jpg,frame_00562.jpg,4.2265806570430176,-0.8689721009356408,-0.8918279758152938,-0.9951322012836873,-0.09854579623155517,0.0007912100679263334,0.0022598839801877654,-0.014792734972775001,0.9998880266891996,-0.09852305767016604,0.9950225620744054,0.014943428997625763,-89.95444526065029,-5.65543710884342
146,images/frame_00561.jpg,frame_00561.jpg,4.272899351968593,-0.8682459087852679,-0.8913257659502782,-0.9951320222818436,-0.09854334481224782,0.0012105463488111497,0.0026137787622044794,-0.014111894410487588,0.9998970049943791,-0.0985161123361577,0.9950326937489852,0.014300768539064002,-89.9303015470044,-5.655295965869371
147,images/frame_00560.jpg,frame_00560.jpg,4.268718827502638,-0.8719945163192777,-0.8884810433521504,-0.9755816492735327,-0.2196367390386736,-0.000382707710031551,0.002984794182133321,-0.015000101496807302,0.9998830361391156,-0.21961679035179446,0.9754664001489457,0.015289394233680401,-90.0224763713662,-12.687697833697925
148,images/frame_00559.jpg,frame_00559.jpg,4.26608418406464,-0.8670392595646511,-0.8852061660772362,-0.9506089053891101,-0.31038789294630387,-0.0014362824483788535,0.0033808944885768744,-0.014981323573877917,0.9998820567929159,-0.3103728025252452,0.9504919325572041,0.015290768335718071,-90.0865685766184,-18.082608268433287
149,images/frame_00558.jpg,frame_00558.jpg,4.274575280034246,-0.8619054204537445,-0.8851504656145999,-0.8894161853566436,-0.45707832534469134,-0.004272203849188156,0.003690026271575439,-0.016525746281659464,0.9998566304305578,-0.45708339603594395,0.8892729064859262,0.016384897263079796,-90.27521128047933,-27.19873727406292
150,images/frame_00557.jpg,frame_00557.jpg,4.277695546950282,-0.8687120611028283,-0.8875694976661629,-0.8284398321336344,-0.5600394264118193,-0.006579011986295681,0.0037085432679138624,-0.017231456279209793,0.9998446487436575,-0.560065790100793,0.8282867352425837,0.01635215520830467,-90.45500189820615,-34.058524385283036
151,images/frame_00556.jpg,frame_00556.jpg,4.291590972643868,-0.8504016277524882,-0.8857136524953484,-0.7788887368848235,-0.6271130345437266,-0.007847003206508482,0.004153240394412013,-0.017669259034140475,0.9998352593699679,-0.6271483749067603,0.7787278325516194,0.016366938054088655,-90.57721332206441,-38.83744717995488
152,images/frame_00555.jpg,frame_00555.jpg,4.360142373336901,-0.8079959060520611,-0.8812359481057397,-0.778987582818152,-0.6269965861241703,-0.007322895859465104,0.004523566048407688,-0.017297585550783943,0.9998401516664147,-0.6270230308093464,0.7788299381268987,0.01631086484256507,-90.53859480858563,-38.828882076052736
153,images/frame_00554.jpg,frame_00554.jpg,4.457213672685439,-0.7246113827731343,-0.8812070371962782,-0.7784517551584696,-0.6276661864029714,-0.006929742928023586,0.004664713167125328,-0.01682413532927268,0.9998475818450984,-0.6276871062414512,0.7783007804934879,0.016024660416393888,-90.5100310107011,-38.878147121564744
154,images/frame_00553.jpg,frame_00553.jpg,4.638970536912175,-0.565683087382363,-0.878669837175447,-0.7783404766776666,-0.6278047381991505,-0.006878303561112033,0.004594916283260128,-0.016651175142987248,0.9998508004250972,-0.6278256024641974,0.7781927441585753,0.015844993828140152,-90.50631763029673,-38.88834516948523
155,images/frame_00552.jpg,frame_00552.jpg,4.81909555333032,-0.4213245202438777,-0.8756196468216765,-0.7787755715442574,-0.6272654575511629,-0.0068302949457329344,0.004715205641974964,-0.01674147458048818,0.9998487324913826,-0.6272849225046535,0.7786255626371389,0.015995537075370173,-90.50250297196871,-38.848659872464225
156,images/frame_00551.jpg,frame_00551.jpg,4.896361387640918,-0.31598165660889327,-0.8733651419996695,-0.7788893941445254,-0.6271277256675555,-0.006490407399634378,0.004933245833189252,-0.016474953909247553,0.9998521075535308,-0.6271419080038612,0.7787421842899789,0.015925942124385698,-90.4774289484474,-38.838527826043254
157,images/frame_00550.jpg,frame_00550.jpg,4.6527172093834785,0.08318021834760056,-0.8669918722501788,-0.7755684032897951,-0.6312333378436544,-0.006174383635347367,0.005494679639141911,-0.01653104483893607,0.9998482540126757,-0.6312396203615399,0.7754167884120718,0.01628938103573217,-90.45612823881777,-39.141174693599936
158,images/frame_00549.jpg,frame_00549.jpg,4.272771899172068,0.5457338286425133,-0.8655008252703339,-0.7761499746648726,-0.6305237022918968,-0.005574556111218735,0.00619975848201504,-0.01647144277546675,0.9998451142890379,-0.6305178647924913,0.7759951999986946,0.01669340458096158,-90.41150944571984,-39.08877091816474
159,images/frame_00548.jpg,frame_00548.jpg,4.014396096530236,0.8977069434202374,-0.8611738402724047,-0.7770520459832796,-0.6294176860638925,-0.004846885925455537,0.0068383400413516236,-0.016141725026972455,0.9998463281017901,-0.6293991999825531,0.7768994910431649,0.016847132640101188,-90.35737954398118,-39.00717352540202
160,images/frame_00547.jpg,frame_00547.jpg,3.877393357917677,1.0847337127261618,-0.8594841095431995,-0.7770789935018999,-0.629386832887523,-0.0045222169217710596,0.007164158529979547,-0.016029310461980705,0.9998458551390162,-0.6293623047900404,0.7769268136664653,0.016965067504778466,-90.3334294465436,-39.004898653358474
161,images/frame_00546.jpg,frame_00546.jpg,3.8310491279106635,1.1464528157798626,-0.8616841250068326,-0.7773990859810942,-0.6289905683282193,-0.0046394040460751,0.00697783331222171,-0.01599906105542542,0.9998476573396627,-0.628968972969276,0.7772482827253389,0.01682664679862403,-90.34192877304123,-38.97568770183365
162,images/frame_00545.jpg,frame_00545.jpg,3.836262741745944,1.1494356720694123,-0.8580710336420898,-0.7770163704068195,-0.629464462997922,-0.004477492886650939,0.006871006074684828,-0.015593774603246372,0.9998548001930804,-0.6294428865237367,0.7768727836759123,0.016441672308655175,-90.33015855972485,-39.01062263040767
163,images/frame_00544.jpg,frame_00544.jpg,4.086391655495405,1.3579821826155323,-0.8618864951863012,-0.7765103986827171,-0.6300876460871064,-0.004599672381513161,0.006776315368615179,-0.015650017660522143,0.9998545676733445,-0.6300679965588104,0.7763663009144811,0.016422074069140327,-90.33938854228612,-39.05658920145557
164,images/frame_00543.jpg,frame_00543.jpg,4.262843029099533,1.4965544600971923,-0.8631730384976471,-0.7770156442428039,-0.6294617724764934,-0.004956167137178468,0.006838412264153099,-0.01631385006271449,0.9998435339661084,-0.6294441378864737,0.7768601761494036,0.01698063583826005,-90.36545417156668,-39.01042423980403
165,images/frame_00542.jpg,frame_00542.jpg,4.27768933067407,1.476605183909871,-0.8623754214415468,-0.7772396234471145,-0.6291835388997641,-0.005161406916407671,0.0070902680937138295,-0.016960666273380304,0.9998310166712785,-0.6291647589003591,0.7770716879266237,0.017643581856328805,-90.38047788197093,-38.98991117234044
166,images/frame_00257.jpg,frame_00257.jpg,-2.4075363163884487,-4.073658296207832,0.8065674882150683,0.6095575610163577,0.7927384374679136,-0.002312481074513794,0.004830386662289987,-0.0007971675443374498,0.9999880148724778,0.7927270937545166,-0.6095614261785575,-0.004315152683392504,90.21736219615586,52.442164232864265
167,images/frame_00256.jpg,frame_00256.jpg,-2.4168083735866652,-4.094365133590813,0.8140942628737086,0.6093789854480046,0.7928758208962631,-0.0022765615383019593,0.004840197787262463,-0.0008487845770053565,0.9999879249521576,0.7928643153653345,-0.6093826467851042,-0.004354907282630347,90.21404866961255,52.45507948231045
168,images/frame_00255.jpg,frame_00255.jpg,-2.4203119625584586,-4.0990319080490085,0.8015749895699584,0.6093917727772661,0.7928652615451993,-0.0025183935838995657,0.004991383614312821,-0.0006600698424811122,0.99998732411837,0.7928535497561927,-0.6093966190771535,-0.004359735810660668,90.23678117841186,52.45408667615635
169,images/frame_00254.jpg,frame_00254.jpg,-2.4168499428813868,-4.093125090125289,0.7740021924424335,0.6094338580536367,0.7928314317458572,-0.0029481339308048376,0.005258972331263846,-0.0003240320478135572,0.9999861180102706,0.7928194711710091,-0.6094409026632905,-0.0043669546683067564,90.27716594974457,52.45090609797706
170,images/frame_00253.jpg,frame_00253.jpg,-2.4105111808480615,-4.093396584085978,0.6958323901839577,0.609487178449522,0.7927900864427265,-0.003042391127820659,0.005291174791566328,-0.00023026869520122723,0.9999859741244639,0.7927782670929909,-0.6094947282909526,-0.004335136742048029,90.28600228127512,52.44701924611599
171,images/frame_00252.jpg,frame_00252.jpg,-2.4150316655398623,-4.091467485260846,0.6797076151040115,0.6092671899839324,0.7929587229764483,-0.0031548161029513306,0.005239635503047624,-4.7373473862180155e-05,0.9999862708935305,0.792947687700064,-0.6092753559855464,-0.004183677784842169,90.29667777181,52.4628748391134
172,images/frame_00251.jpg,frame_00251.jpg,-2.417105627098833,-4.093235375452999,0.6785071924575643,0.6088489728242394,0.7932796385114167,-0.0032158069072427816,0.004983245247657899,0.0002290782866127952,0.9999875563175474,0.793270504656306,-0.6088574222643054,-0.00381363291298889,90.30262094278366,52.493063838061516
173,images/frame_00250.jpg,frame_00250.jpg,-2.4150274327007524,-4.092637343217137,0.677260934609185,0.6084685009248394,0.7935710797314427,-0.00332005966078524,0.0049487350669760975,0.0003892144659188124,0.9999876781907547,0.7935625945087857,-0.6084774341961844,-0.0036903482914795423,90.3126267312267,52.520498112422835
174,images/frame_00249.jpg,frame_00249.jpg,-2.417550595108793,-4.094916661408157,0.6762640796181034,0.6533433358948525,0.7570542563078891,-0.0033669641956497777,0.00554013958759548,-0.00033379502780526174,0.9999845965984824,0.7570414719783428,-0.653351926290103,-0.004412269016712667,90.29526761784055,49.20519133580573
175,images/frame_00248.jpg,frame_00248.jpg,-2.4102772020197034,-4.094499028963713,0.6750685725532176,0.7388401121534526,0.6738693153882193,-0.003928415874901036,0.006312373502643175,-0.0010914571498822588,0.9999794801204939,0.6738512006473216,-0.7388497496105028,-0.005060127138790714,90.30463902145843,42.36640748763858
176,images/frame_00247.jpg,frame_00247.jpg,-2.4103758947831047,-4.094452550572054,0.6727249631142806,0.7868639108183195,0.6171141367224752,-0.003914857465312199,0.0067638307743764295,-0.0022807071242944626,0.9999745231595997,0.617089486577883,-0.7868703442323186,-0.0059686617224884286,90.28505940651465,38.10569835254435
177,images/frame_00246.jpg,frame_00246.jpg,-2.3979788313294934,-4.099035801913759,0.6712726790371926,0.7871294636139294,0.6167764421246945,-0.0037451236095682587,0.0065664829921326506,-0.0023081934595002556,0.99997577547862,0.6167528571575179,-0.78713498885703,-0.005866899102720411,90.27260846823562,38.08111343881919
178,images/frame_00245.jpg,frame_00245.jpg,-2.4247354351314474,-4.069542262048667,0.6729783808281963,0.7873372856483303,0.6165111404226975,-0.0037430418945504245,0.006518083452734554,-0.0022529637574658728,0.9999762180884157,0.6164880462880223,-0.7873429595093947,-0.005792313438075252,90.27238502653847,38.061804684604354
179,images/frame_00244.jpg,frame_00244.jpg,-2.4314486624603373,-4.068987448546637,0.6710680683163667,0.7876822893243766,0.6160721978187642,-0.0034141118122892914,0.006066836348552395,-0.002215160735800293,0.9999791420622905,0.6160517856328549,-0.7876865735415782,-0.005482452088138538,90.24833994023382,38.029869465322314
180,images/frame_00243.jpg,frame_00243.jpg,-2.427197652924005,-4.05483316853071,0.6707817615870214,0.7880400497921195,0.6156146402565011,-0.003390077505406476,0.005769438652594206,-0.001878664915041603,0.9999815909284385,0.6155969391584625,-0.7880451023386896,-0.005032214098823039,90.24647977616686,37.996594729850365
181,images/frame_00242.jpg,frame_00242.jpg,-2.4334357861194675,-4.045996266239604,0.6718613935261774,0.7883914476077236,0.6151665530913061,-0.0030058770366061566,0.005116780705111294,-0.0016714053396546468,0.9999855113747431,0.6151526167498711,-0.7883954061015018,-0.004465394029022417,90.2184488859606,37.964023329626606
182,images/frame_00241.jpg,frame_00241.jpg,-2.427588144829757,-4.0466947294625575,0.6742289633927756,0.7887383401159204,0.6147244475172079,-0.0023837902269710394,0.0044128279843995795,-0.001784219586170879,0.9999886706906476,0.6147132305232768,-0.7887399243002293,-0.004119955643617195,90.17316351501239,37.93190088403231
183,images/frame_00240.jpg,frame_00240.jpg,-2.4263803389593437,-4.055139155613479,0.674282276082258,0.7888615652778488,0.6145692642361127,-0.0014311826107715286,0.003193607429604294,-0.0017705751842072846,0.9999933319453198,0.614562632852802,-0.7888608765300761,-0.0033594316828862002,90.10394806510021,37.92062892671875
184,images/frame_00239.jpg,frame_00239.jpg,-2.526364988428113,-3.9340948257448236,0.6747311635784768,0.7891052490409252,0.614256553698531,-0.001337974014331455,0.0032002755750391207,-0.0019330515660491293,0.9999930097495117,0.6142496741328426,-0.7891040156722349,-0.003491171386536435,90.0971482457488,37.89792000031244
185,images/frame_00238.jpg,frame_00238.jpg,-2.6771851891805944,-3.740486165994623,0.6778145379237109,0.7897276471102816,0.6134558463285796,-0.0014717319539663495,0.003594030252185015,-0.0022276847917544686,0.9999910591435381,0.6134470835664676,-0.7897258765076364,-0.003964043143144335,90.10677596539378,37.83980482394415
186,images/frame_00237.jpg,frame_00237.jpg,-2.6878423252839734,-3.726593138437357,0.6819543189313675,0.7894288219807273,0.6138414467436519,-0.0009007140398104974,0.002958081894047845,-0.002336902263360483,0.9999928932944072,0.6138349800863659,-0.7894258769178216,-0.0036606112739379026,90.0653726963067,37.86778590111427
187,images/frame_00236.jpg,frame_00236.jpg,-2.696768285313804,-3.698604048645309,0.6856531978745674,0.78947596374209,0.6137811497262459,-0.0006331778785041922,0.0027237644886978574,-0.002471846847443514,0.9999932345172006,0.6137754326954675,-0.7894723479729295,-0.0036232589751880664,90.045952522948,37.863409750052206
188,images/frame_00235.jpg,frame_00235.jpg,-2.8138466502030552,-3.561250823830543,0.6869969877322885,0.7900666951391152,0.6130207089629691,-0.00047498894186681574,0.0027093648960940598,-0.0027170265217090726,0.999992637527267,0.6130149056701771,-0.7900621660030424,-0.003807528957862505,90.0344462797545,37.80824184219976
189,images/frame_00234.jpg,frame_00234.jpg,-2.8775258087111935,-3.4668374773557242,0.6888664108533029,0.7901347963877574,0.612933050957506,-0.0002767330849453079,0.002471633550596141,-0.0027347072653913116,0.9999932051787972,0.6129281300159658,-0.7901301123359973,-0.0036757332650116446,90.020067002799,37.8018851425517
190,images/frame_00233.jpg,frame_00233.jpg,-2.877804489387233,-3.383734485456494,0.693569819073248,0.7904325259927065,0.6125490100103316,-0.0003608159530220428,0.002583927240493774,-0.0027452607378592926,0.9999928924064895,0.6125436663396373,-0.7904278410322123,-0.0037527254563906372,90.02615432585758,37.77404207274713
191,images/frame_00232.jpg,frame_00232.jpg,-2.870723103765447,-3.346223498297473,0.7022602817202663,0.7904115118974832,0.61257606603719,-0.00045075307561384393,0.0029007963488635667,-0.003007093794952207,0.999991270345622,0.6125693636156456,-0.7904059202114498,-0.004153799972801402,90.0326744305299,37.77600329839975
192,images/frame_00231.jpg,frame_00231.jpg,-3.180538331356241,-3.5878530221200267,0.6886003415380009,0.7903824757638429,0.6126131799908486,-0.0007947999234588026,0.003096409731258973,-0.002697550138774743,0.9999915666994521,0.6126058702397446,-0.7903782720474726,-0.004028997773232046,90.05761598620694,37.77869368336836
193,images/frame_00230.jpg,frame_00230.jpg,-3.3501200801518385,-3.721984513551731,0.6904809950789758,0.79067675210293,0.6122330383935642,-0.0009891326232132063,0.0028402629188287692,-0.0020524918322818463,0.9999938590730596,0.6122272491408021,-0.7906747068021479,-0.0033617603756592733,90.07167669338179,37.75114190760304
194,images/frame_00229.jpg,frame_00229.jpg,-3.438472772318581,-3.7883849233993443,0.6954995202461276,0.790490305891405,0.6124731500107585,-0.0013095066291422897,0.0029113280993118005,-0.0016194624674049707,0.9999944497396047,0.6124676305409215,-0.7904897316583028,-0.0030632796760022164,90.09491468004407,37.76854344308223
195,images/frame_00228.jpg,frame_00228.jpg,-3.4859802737261694,-3.7246857503947335,0.6975821014442155,0.791265074582133,0.6114714448865293,-0.0015006115126379586,0.002905235063779465,-0.0013053874328869835,0.9999949267735684,0.611466384485489,-0.7912654207356911,-0.0028093757694355116,90.10865967176856,37.69597422297069
196,images/frame_00227.jpg,frame_00227.jpg,-3.779510646564859,-3.3190074031929946,0.6974761746909482,0.7919915453035011,0.6105293514245465,-0.0018169251209330956,0.0035552821848746177,-0.0016360265477261906,0.9999923406635278,0.6105217032476064,-0.7919919396472782,-0.003466323323620286,90.13144326995531,37.627788367843856
197,images/frame_00226.jpg,frame_00226.jpg,-3.973895591763363,-3.0432277738217293,0.7026577784157321,0.7911599859168219,0.6116044839830279,-0.0024145094633084307,0.0045503193013829105,-0.0019384269698657396,0.9999877674727516,0.6115923227758421,-0.7911612956109119,-0.004316601546776674,90.17485815108269,37.705608238884444
198,images/frame_00225.jpg,frame_00225.jpg,-4.031503598421896,-2.973086294934861,0.7001704668256665,0.7906225540539846,0.6122990660512824,-0.0024142770929250386,0.004657674160083083,-0.002071237058219578,0.9999870069398237,0.6122861104847737,-0.7906235271542179,-0.004489456275700344,90.17496017200185,37.755926701723254
199,images/frame_00224.jpg,frame_00224.jpg,-4.048654310615394,-2.965548553095835,0.6979267718723328,0.7904453208105598,0.6125286065477078,-0.002213361564321945,0.004445125425137011,-0.002122829645968271,0.9999878661535094,0.6125164762425953,-0.7904455691285882,-0.004400747247523265,90.16043607494076,37.7725631097219
200,images/frame_00223.jpg,frame_00223.jpg,-4.035585176108941,-2.9657305830082783,0.6996565028838447,0.7904862708251656,0.6124768948932895,-0.0018726608868674763,0.0043354907242333695,-0.0025380690345649676,0.999987379783243,0.6124644129719724,-0.7904844144114734,-0.004661696627508899,90.13573336883593,37.76881487723042
201,images/frame_00222.jpg,frame_00222.jpg,-4.0375062806896755,-2.9594008338317632,0.7030742561957276,0.790605905209486,0.6123225169561526,-0.001853611709956153,0.004345237505339777,-0.0025832504331538848,0.9999872217824693,0.6123099048348892,-0.7906038578489748,-0.0047030198178313705,90.13433232984944,37.75762618149925
202,images/frame_00221.jpg,frame_00221.jpg,-4.037505636125264,-2.9454714187964344,0.7062650587791034,0.7908738209379746,0.6119753456616864,-0.0021848700711420183,0.004544245250064295,-0.002302515772910748,0.9999870230439106,0.6119623739986599,-0.7908734871794445,-0.004601965509373417,90.1582850665702,37.732470772964746
203,images/frame_00220.jpg,frame_00220.jpg,-4.03346027677217,-2.9127864495709397,0.7069217772498856,0.7910146415430205,0.6117906844313155,-0.002827243822057654,0.004971828869429254,-0.0018071297914023015,0.999986006501896,0.6117770147547714,-0.7910176298446071,-0.004471184715542487,90.20478565169076,37.71909403326738
204,images/frame_00219.jpg,frame_00219.jpg,-4.04471724973828,-2.9297989515843765,0.7044483681116224,0.7910548714646007,0.6117369786045697,-0.0031713309313591144,0.005295086627279775,-0.001663169015549216,0.9999845968445892,0.6117222820771969,-0.7910594799865418,-0.004554858251195639,90.22969696657191,37.71520407143542
205,images/frame_00218.jpg,frame_00218.jpg,-4.100375621048873,-2.97157780303085,0.7011160292675387,0.7911603115798385,0.6115984913315714,-0.003555950201942945,0.0055155800711924555,-0.0013208257572587235,0.9999839157685473,0.6115839580608463,-0.7911672002935063,-0.004418305372433578,90.25751995368205,37.70517425456025
206,images/frame_00217.jpg,frame_00217.jpg,-4.113206191468406,-2.983405787605284,0.691255596399604,0.7910034841221795,0.6118011369117667,-0.0035853842252006464,0.005716184061526573,-0.0015302358962640907,0.9999824906556498,0.6117849388031287,-0.7910101296769664,-0.004707589837820192,90.25970299918396,37.71985113966958
207,images/frame_00216.jpg,frame_00216.jpg,-4.128645282768674,-2.99317961246256,0.678470479646823,0.7911281009811618,0.6116350063997857,-0.004352560657215018,0.006323068088568384,-0.0010625383730692066,0.9999794436997957,0.6116178092958771,-0.7911393606429525,-0.0047080137608316724,90.31522181968553,37.70781869394264
208,images/frame_00215.jpg,frame_00215.jpg,-4.148657292560552,-3.004160047595688,0.6720151774965258,0.7911541169701629,0.6115968252496117,-0.004948186107820879,0.0068397323867989005,-0.0007573837506441897,0.9999763209350164,0.6115785961444682,-0.7911692282403622,-0.004782365890553976,90.35834545697598,37.70505359832766
209,images/frame_00214.jpg,frame_00214.jpg,-4.140892631643661,-3.010326160999763,0.683725241805699,0.7914057672987489,0.6112669812931488,-0.005439399510953192,0.007293748773574102,-0.0005448696615017114,0.9999732508151806,0.6112476672471696,-0.7914242722445484,-0.004889640792561455,90.39379259114648,37.68117044737988
210,images/frame_00213.jpg,frame_00213.jpg,-4.122853767687058,-3.0026799026571642,0.6925360272229591,0.7916074741100577,0.6109929920334503,-0.006720760307170573,0.00840758366720408,0.00010641145174265288,0.9999646489818937,0.6109721085859594,-0.791635996126133,-0.00505273860511894,90.486430411142,37.66133743607436
211,images/frame_00212.jpg,frame_00212.jpg,-4.118500747047617,-3.000782607607576,0.6986842096047604,0.7916776081908613,0.6108943355077171,-0.007394155379894602,0.009048293738397878,0.00037734939691927704,0.9999589911530654,0.6108720742263642,-0.7917120476865421,-0.005228812328020703,90.53511880813318,37.65419737333817
212,images/frame_00211.jpg,frame_00211.jpg,-4.12586131625142,-3.013699280723376,0.705572215049055,0.7916725372865159,0.6108969571752958,-0.007713586733468591,0.009300265877510615,0.000573724859890939,0.999956586004809,0.6108748617850775,-0.7917099068179897,-0.005227301915185555,90.55823836141218,37.654387102246034
213,images/frame_00210.jpg,frame_00210.jpg,-4.134947927792884,-3.018049554366035,0.7077414917478273,0.7920035607823365,0.610465466802223,-0.007891232479384796,0.009385972324544491,0.0007488698027051406,0.9999556693761686,0.6104443146034064,-0.792042518452111,-0.005136704431327667,90.57085520543161,37.62316685915677
214,images/frame_00209.jpg,frame_00209.jpg,-4.13705281375391,-3.0214820971371172,0.7095713974033331,0.7923593733748708,0.609999955096726,-0.008165550010522883,0.009682257199123495,0.0008087497831577372,0.999952797795635,0.6099777662509609,-0.7924010340135735,-0.00526535599056571,90.59043283611136,37.58949971805797
215,images/frame_00208.jpg,frame_00208.jpg,-4.140476108020875,-3.0044180834368066,0.7079218674911124,0.8838111361354346,0.4677585696415853,-0.00893275824426133,0.010567947273387938,-0.0008718460729470512,0.999943776606891,0.4677244831451729,-0.8838558470764808,-0.005713795174627978,90.57907385332206,27.888898537797484
216,images/frame_00207.jpg,frame_00207.jpg,-4.189939870687086,-2.900454222942304,0.713028660491986,0.886108004920194,0.4633809910122445,-0.009521490684951544,0.011124443850245054,-0.0007263132597667627,0.9999378566781395,0.46334527985658397,-0.8861588613998954,-0.005798447815144077,90.61563628027284,27.605492796667793
217,images/frame_00206.jpg,frame_00206.jpg,-4.187949819064349,-2.893890895906969,0.71785129094979,0.9790144569376322,0.20354536795284586,-0.00999871452006032,0.011213560011083592,-0.004815965519850217,0.9999255275009181,0.2034820561597286,-0.979053669448745,-0.006997368073561229,90.58514378545327,11.744359512938537
218,images/frame_00205.jpg,frame_00205.jpg,-4.232033693592718,-2.6365740699005533,0.7264523667111303,0.9909014211179276,0.13416805085231492,-0.01064451769514271,0.011478634885760683,-0.0054449402308412494,0.9999192925266729,0.13409926385939244,-0.990943633491014,-0.006935465088646131,90.61546231343269,7.7105150633736965
219,images/frame_00204.jpg,frame_00204.jpg,-4.262962410818682,-2.4467344658263293,0.7306058908139084,0.9909649451674296,0.1336826298709173,-0.01083650866786529,0.011658552383530455,-0.005367942633854854,0.9999176272814677,0.1336134484460074,-0.9910096556858943,-0.0068779889278160755,90.6265221261332,7.682449660253113
220,images/frame_00203.jpg,frame_00203.jpg,-4.312746732448873,-2.148605258650113,0.7297083181071706,0.9908150045148061,0.13476768769031447,-0.011103836405974957,0.011973330659991226,-0.005642984980887021,0.9999123931992302,0.1346932224769729,-0.9908611532778502,-0.007204772283517893,90.64207377526137,7.745186612579539
221,images/frame_00202.jpg,frame_00202.jpg,-4.332450268593225,-2.0739952250800715,0.7215076864968831,0.9907427287806574,0.13528934897717823,-0.011208720782862416,0.012052549641427003,-0.005419746115935344,0.9999126763868832,0.13521678673669857,-0.9907913082003545,-0.0070001556577040875,90.64818542516169,7.775351865071356
222,images/frame_00201.jpg,frame_00201.jpg,-4.3534812918478405,-1.9619480601420871,0.7157196425962578,0.9907598442394018,0.13515877246260896,-0.011270992374987241,0.012099021181730445,-0.0053064677549147,0.9999127227345445,0.13508716715202948,-0.9908097423957672,-0.006892724024135213,90.65177494006917,7.767801027776542
223,images/frame_00200.jpg,frame_00200.jpg,-4.370311776256459,-1.8795968082558037,0.7119838928666273,0.9895666893839301,0.14365822714080986,-0.010958058061905859,0.011797727798976157,-0.004994351616112121,0.9999179306676702,0.14359170895462556,-0.9896147574822711,-0.006637084660903201,90.63444417031961,8.259587811850603
224,images/frame_00199.jpg,frame_00199.jpg,-4.383370134234565,-1.8577733606858662,0.7143060903490068,0.8460824857250662,0.5329611968136014,-0.009838091293876146,0.010708587512842585,0.0014582081863253825,0.9999415971857383,0.5329444168980222,-0.8461384250345203,-0.00447349721451045,90.66619474672886,32.205750169251694
225,images/frame_00198.jpg,frame_00198.jpg,-4.394061936824049,-1.844886819998137,0.7215946763248317,0.5935017691228511,0.8047604525965453,-0.01078248508691645,0.00965591521570967,0.006276361165356101,0.9999336820969023,0.8047747581462736,-0.5935665246854186,-0.004045667247981246,91.04081059949382,53.58712725827317
226,images/frame_00197.jpg,frame_00197.jpg,-4.377324706087833,-1.8563485064074408,0.7281144223661027,0.6876546195055088,0.7259282824284616,-0.012619470797048794,0.011885125600444465,0.006123857417326837,0.9999106160851549,0.7259406766824651,-0.6877431389267334,-0.004416649975775974,91.05134357334822,46.546124858021855
227,images/frame_00196.jpg,frame_00196.jpg,-4.362041276343736,-1.87523485678763,0.7322938016765187,0.9857165198292787,0.16781051926489463,-0.014232714417912691,0.014736933837472046,-0.0017596773157457966,0.999889856092567,0.1677669911416588,-0.9858176967166855,-0.004207555523545608,90.82723357770028,9.66054234850902
228,images/frame_00195.jpg,frame_00195.jpg,-4.3646223957877925,-1.8505113105085083,0.7337684510773548,0.9943532129887953,0.10513493510721043,-0.014433684174948912,0.014730881994822385,-0.00205081373581751,0.9998893905221096,0.10509370549425948,-0.9944558499918553,-0.003587963553637285,90.83162713133093,6.034940801970397
229,images/frame_00194.jpg,frame_00194.jpg,-4.368324636034704,-1.753519940778325,0.734032682684648,0.994351090951184,0.1051175749775423,-0.01470378709825238,0.014981118506804352,-0.0018491645778650797,0.9998860658488291,0.10507840887867997,-0.9944580805751465,-0.003413497666648373,90.84718924079928,6.033940597559197
230,images/frame_00193.jpg,frame_00193.jpg,-4.401526202944323,-1.516297113763851,0.7357902931186332,0.9945549593724666,0.10313657161677081,-0.014942502560481153,0.015246340981327742,-0.0021582363211397914,0.9998814375228011,0.1030920941406874,-0.9946648619565892,-0.003718939978920726,90.86076482124841,5.919817071059771
231,images/frame_00192.jpg,frame_00192.jpg,-4.406613406222551,-1.3780670338862013,0.7394478252756186,0.9946113907906019,0.10250416056822388,-0.015526634399906696,0.015820029549765007,-0.0020498963781115137,0.9998727531990677,0.10245928935254799,-0.9947304624826983,-0.003660469140433715,90.8943577111713,5.883389518245958
232,images/frame_00191.jpg,frame_00191.jpg,-4.39611803077074,-1.308059804527731,0.7444143971177994,0.9945524572858712,0.10299444958875376,-0.01604839744476198,0.01631022100674475,-0.001700391843765204,0.9998655326384087,0.10295331173569172,-0.9946804763447845,-0.0033709911251971455,90.92446169154846,5.911630481563416
233,images/frame_00190.jpg,frame_00190.jpg,-4.3829187044948865,-1.2490376778735497,0.7504608641915737,0.983855912826812,-0.17821801236189858,-0.016305853718669935,0.015597262259400497,-0.005376425047162813,0.9998638994701848,-0.1782814241746233,-0.9839763371766042,-0.0025099144968736106,90.94949988245332,-10.265981240553703
